region_id,chrom,start,end,block_start,block_end,notes
ldEUR_18_0012,18,21673061,21973061,20649472,22996651,LDetect EUR block (full block: 18:20649472-22996651)
ldEUR_18_0013,18,23361421,23661421,22996651,24026191,LDetect EUR block (full block: 18:22996651-24026191)
ldEUR_18_0014,18,24826936,25126936,24026191,25927682,LDetect EUR block (full block: 18:24026191-25927682)
ldEUR_18_0015,18,26251634,26551634,25927682,26875587,LDetect EUR block (full block: 18:25927682-26875587)
ldEUR_18_0016,18,27221032,27521032,26875587,27866478,LDetect EUR block (full block: 18:26875587-27866478)
ldEUR_18_0017,18,28915272,29215272,27866478,30264066,LDetect EUR block (full block: 18:27866478-30264066)
ldEUR_18_0018,18,30872066,31172066,30264066,31780067,LDetect EUR block (full block: 18:30264066-31780067)
ldEUR_18_0019,18,32671015,32971015,31780067,33861964,LDetect EUR block (full block: 18:31780067-33861964)
ldEUR_18_0020,18,34318607,34618607,33861964,35075250,LDetect EUR block (full block: 18:33861964-35075250)
ldEUR_18_0021,18,35570370,35870370,35075250,36365490,LDetect EUR block (full block: 18:35075250-36365490)
ldEUR_18_0022,18,36874928,37174928,36365490,37684367,LDetect EUR block (full block: 18:36365490-37684367)
ldEUR_18_0023,18,38638507,38938507,37684367,39892648,LDetect EUR block (full block: 18:37684367-39892648)
ldEUR_18_0024,18,41257377,41557377,39892648,42922106,LDetect EUR block (full block: 18:39892648-42922106)
ldEUR_18_0025,18,43460676,43760676,42922106,44299246,LDetect EUR block (full block: 18:42922106-44299246)
ldEUR_18_0026,18,44969489,45269489,44299246,45939732,LDetect EUR block (full block: 18:44299246-45939732)
ldEUR_18_0027,18,46685158,46985158,45939732,47730584,LDetect EUR block (full block: 18:45939732-47730584)
ldEUR_18_0028,18,49246384,49546384,47730584,51062185,LDetect EUR block (full block: 18:47730584-51062185)
ldEUR_18_0029,18,51158180,51458180,51062185,51554175,LDetect EUR block (full block: 18:51062185-51554175)
ldEUR_18_0030,18,53234006,53534006,51554175,55213838,LDetect EUR block (full block: 18:51554175-55213838)
ldEUR_18_0031,18,55722029,56022029,55213838,56530220,LDetect EUR block (full block: 18:55213838-56530220)
ldEUR_18_0032,18,56930351,57230351,56530220,57630483,LDetect EUR block (full block: 18:56530220-57630483)
ldEUR_18_0033,18,58175617,58475617,57630483,59020751,LDetect EUR block (full block: 18:57630483-59020751)
ldEUR_18_0034,18,59499233,59799233,59020751,60277715,LDetect EUR block (full block: 18:59020751-60277715)
ldEUR_18_0035,18,60898983,61198983,60277715,61820252,LDetect EUR block (full block: 18:60277715-61820252)
ldEUR_18_0036,18,62491827,62791827,61820252,63463402,LDetect EUR block (full block: 18:61820252-63463402)
ldEUR_18_0037,18,63708101,64008101,63463402,64252801,LDetect EUR block (full block: 18:63463402-64252801)
ldEUR_18_0038,18,65039309,65339309,64252801,66125817,LDetect EUR block (full block: 18:64252801-66125817)
ldEUR_18_0039,18,66500818,66800818,66125817,67175820,LDetect EUR block (full block: 18:66125817-67175820)
ldEUR_18_0040,18,67748499,68048499,67175820,68621179,LDetect EUR block (full block: 18:67175820-68621179)
ldEUR_18_0041,18,68971398,69271398,68621179,69621618,LDetect EUR block (full block: 18:68621179-69621618)
ldEUR_18_0042,18,70180046,70480046,69621618,71038474,LDetect EUR block (full block: 18:69621618-71038474)
ldEUR_18_0043,18,71354968,71654968,71038474,71971462,LDetect EUR block (full block: 18:71038474-71971462)
ldEUR_18_0044,18,72599224,72899224,71971462,73526987,LDetect EUR block (full block: 18:71971462-73526987)
ldEUR_18_0045,18,74020401,74320401,73526987,74813815,LDetect EUR block (full block: 18:73526987-74813815)
ldEUR_18_0046,18,75245066,75545066,74813815,75976317,LDetect EUR block (full block: 18:74813815-75976317)
ldEUR_18_0047,18,76413154,76713154,75976317,77149991,LDetect EUR block (full block: 18:75976317-77149991)
ldEUR_18_0048,18,77433574,77733574,77149991,78017158,LDetect EUR block (full block: 18:77149991-78017158)
ldEUR_19_0001,19,195784,495784,80840,610729,LDetect EUR block (full block: 19:80840-610729)
ldEUR_19_0002,19,1204562,1504562,610729,2098396,LDetect EUR block (full block: 19:610729-2098396)
ldEUR_19_0003,19,2409028,2709028,2098396,3019660,LDetect EUR block (full block: 19:2098396-3019660)
ldEUR_19_0004,19,3534313,3834313,3019660,4348967,LDetect EUR block (full block: 19:3019660-4348967)
ldEUR_19_0005,19,4930409,5230409,4348967,5811852,LDetect EUR block (full block: 19:4348967-5811852)
ldEUR_19_0006,19,6098368,6398368,5811852,6684885,LDetect EUR block (full block: 19:5811852-6684885)
ldEUR_19_0007,19,7366199,7666199,6684885,8347513,LDetect EUR block (full block: 19:6684885-8347513)
ldEUR_19_0008,19,8642953,8942953,8347513,9238393,LDetect EUR block (full block: 19:8347513-9238393)
ldEUR_19_0009,19,10111210,10411210,9238393,11284028,LDetect EUR block (full block: 19:9238393-11284028)
ldEUR_19_0010,19,12227577,12527577,11284028,13471127,LDetect EUR block (full block: 19:11284028-13471127)
ldEUR_19_0011,19,13828737,14128737,13471127,14486347,LDetect EUR block (full block: 19:13471127-14486347)
ldEUR_19_0012,19,14917478,15217478,14486347,15648610,LDetect EUR block (full block: 19:14486347-15648610)
ldEUR_19_0013,19,15861513,16161513,15648610,16374416,LDetect EUR block (full block: 19:15648610-16374416)
ldEUR_19_0014,19,17242139,17542139,16374416,18409862,LDetect EUR block (full block: 19:16374416-18409862)
ldEUR_19_0015,19,18993666,19293666,18409862,19877471,LDetect EUR block (full block: 19:18409862-19877471)
ldEUR_19_0016,19,20241614,20541614,19877471,20905757,LDetect EUR block (full block: 19:19877471-20905757)
ldEUR_19_0017,19,21669326,21969326,20905757,22732896,LDetect EUR block (full block: 19:20905757-22732896)
ldEUR_19_0018,19,22950321,23250321,22732896,23467746,LDetect EUR block (full block: 19:22732896-23467746)
ldEUR_19_0019,19,25862819,26162819,23467746,28557893,LDetect EUR block (full block: 19:23467746-28557893)
ldEUR_19_0020,19,29024420,29324420,28557893,29790947,LDetect EUR block (full block: 19:28557893-29790947)
ldEUR_19_0021,19,30109450,30409450,29790947,30727954,LDetect EUR block (full block: 19:29790947-30727954)
ldEUR_19_0022,19,31587237,31887237,30727954,32746520,LDetect EUR block (full block: 19:30727954-32746520)
ldEUR_19_0023,19,33354736,33654736,32746520,34262952,LDetect EUR block (full block: 19:32746520-34262952)
ldEUR_19_0024,19,35216123,35516123,34262952,36469295,LDetect EUR block (full block: 19:34262952-36469295)
ldEUR_19_0025,19,36848164,37148164,36469295,37527033,LDetect EUR block (full block: 19:36469295-37527033)
ldEUR_19_0026,19,38698826,38998826,37527033,40170619,LDetect EUR block (full block: 19:37527033-40170619)
ldEUR_19_0027,19,40427610,40727610,40170619,40984601,LDetect EUR block (full block: 19:40170619-40984601)
ldEUR_19_0028,19,41408087,41708087,40984601,42131573,LDetect EUR block (full block: 19:40984601-42131573)
ldEUR_19_0029,19,42847014,43147014,42131573,43862455,LDetect EUR block (full block: 19:42131573-43862455)
ldEUR_19_0030,19,44153281,44453281,43862455,44744108,LDetect EUR block (full block: 19:43862455-44744108)
ldEUR_19_0031,19,45273402,45573402,44744108,46102697,LDetect EUR block (full block: 19:44744108-46102697)
ldEUR_19_0032,19,46476389,46776389,46102697,47150082,LDetect EUR block (full block: 19:46102697-47150082)
ldEUR_19_0033,19,48066154,48366154,47150082,49282227,LDetect EUR block (full block: 19:47150082-49282227)
ldEUR_19_0034,19,50257397,50557397,49282227,51532567,LDetect EUR block (full block: 19:49282227-51532567)
ldEUR_19_0035,19,52108928,52408928,51532567,52985290,LDetect EUR block (full block: 19:51532567-52985290)
ldEUR_19_0036,19,53643826,53943826,52985290,54602362,LDetect EUR block (full block: 19:52985290-54602362)
ldEUR_19_0037,19,55015221,55315221,54602362,55728080,LDetect EUR block (full block: 19:54602362-55728080)
ldEUR_19_0038,19,56474707,56774707,55728080,57521335,LDetect EUR block (full block: 19:55728080-57521335)
ldEUR_19_0039,19,58170087,58470087,57521335,59118839,LDetect EUR block (full block: 19:57521335-59118839)
ldEUR_20_0001,20,229039,529039,60479,697600,LDetect EUR block (full block: 20:60479-697600)
ldEUR_20_0002,20,1433550,1733550,697600,2469501,LDetect EUR block (full block: 20:697600-2469501)
ldEUR_20_0003,20,2998957,3298957,2469501,3828413,LDetect EUR block (full block: 20:2469501-3828413)
ldEUR_20_0004,20,4503131,4803131,3828413,5477850,LDetect EUR block (full block: 20:3828413-5477850)
ldEUR_20_0005,20,6130961,6430961,5477850,7084073,LDetect EUR block (full block: 20:5477850-7084073)
ldEUR_20_0006,20,7450542,7750542,7084073,8117011,LDetect EUR block (full block: 20:7084073-8117011)
ldEUR_20_0007,20,8773966,9073966,8117011,9730921,LDetect EUR block (full block: 20:8117011-9730921)
ldEUR_20_0008,20,10340228,10640228,9730921,11249536,LDetect EUR block (full block: 20:9730921-11249536)
ldEUR_20_0009,20,11698517,11998517,11249536,12447499,LDetect EUR block (full block: 20:11249536-12447499)
ldEUR_20_0010,20,12918681,13218681,12447499,13689864,LDetect EUR block (full block: 20:12447499-13689864)
ldEUR_20_0011,20,14674111,14974111,13689864,15958359,LDetect EUR block (full block: 20:13689864-15958359)
ldEUR_20_0012,20,16572795,16872795,15958359,17487232,LDetect EUR block (full block: 20:15958359-17487232)
ldEUR_20_0013,20,18079717,18379717,17487232,18972203,LDetect EUR block (full block: 20:17487232-18972203)
ldEUR_20_0014,20,19815956,20115956,18972203,20959710,LDetect EUR block (full block: 20:18972203-20959710)
ldEUR_20_0015,20,21575583,21875583,20959710,22491456,LDetect EUR block (full block: 20:20959710-22491456)
ldEUR_20_0016,20,22742623,23042623,22491456,23293790,LDetect EUR block (full block: 20:22491456-23293790)
ldEUR_20_0017,20,23855757,24155757,23293790,24717724,LDetect EUR block (full block: 20:23293790-24717724)
ldEUR_20_0018,20,24880977,25180977,24717724,25344231,LDetect EUR block (full block: 20:24717724-25344231)
ldEUR_20_0019,20,28329527,28629527,25344231,31614823,LDetect EUR block (full block: 20:25344231-31614823)
ldEUR_20_0020,20,32064132,32364132,31614823,32813441,LDetect EUR block (full block: 20:31614823-32813441)
ldEUR_20_0021,20,33736943,34036943,32813441,34960446,LDetect EUR block (full block: 20:32813441-34960446)
ldEUR_20_0022,20,35784988,36084988,34960446,36909530,LDetect EUR block (full block: 20:34960446-36909530)
ldEUR_20_0023,20,37523145,37823145,36909530,38436761,LDetect EUR block (full block: 20:36909530-38436761)
ldEUR_20_0024,20,38873808,39173808,38436761,39610856,LDetect EUR block (full block: 20:38436761-39610856)
ldEUR_20_0025,20,39948272,40248272,39610856,40585689,LDetect EUR block (full block: 20:39610856-40585689)
ldEUR_20_0026,20,40950574,41250574,40585689,41615460,LDetect EUR block (full block: 20:40585689-41615460)
ldEUR_20_0027,20,41997818,42297818,41615460,42680176,LDetect EUR block (full block: 20:41615460-42680176)
ldEUR_20_0028,20,43609616,43909616,42680176,44839056,LDetect EUR block (full block: 20:42680176-44839056)
ldEUR_20_0029,20,45869518,46169518,44839056,47199980,LDetect EUR block (full block: 20:44839056-47199980)
ldEUR_20_0030,20,48069819,48369819,47199980,49239658,LDetect EUR block (full block: 20:47199980-49239658)
ldEUR_20_0031,20,50706103,51006103,49239658,52472549,LDetect EUR block (full block: 20:49239658-52472549)
ldEUR_20_0032,20,53113907,53413907,52472549,54055266,LDetect EUR block (full block: 20:52472549-54055266)
ldEUR_20_0033,20,55101612,55401612,54055266,56447959,LDetect EUR block (full block: 20:54055266-56447959)
ldEUR_20_0034,20,57277265,57577265,56447959,58406572,LDetect EUR block (full block: 20:56447959-58406572)
ldEUR_20_0035,20,58834148,59134148,58406572,59561724,LDetect EUR block (full block: 20:58406572-59561724)
ldEUR_20_0036,20,60281789,60581789,59561724,61301855,LDetect EUR block (full block: 20:59561724-61301855)
ldEUR_20_0037,20,61596017,61896017,61301855,62190180,LDetect EUR block (full block: 20:61301855-62190180)
ldEUR_20_0038,20,62427671,62727671,62190180,62965163,LDetect EUR block (full block: 20:62190180-62965163)
ldEUR_21_0001,21,12531112,12831112,9411243,15950982,LDetect EUR block (full block: 21:9411243-15950982)
ldEUR_21_0002,21,16852073,17152073,15950982,18053165,LDetect EUR block (full block: 21:15950982-18053165)
ldEUR_21_0003,21,18616770,18916770,18053165,19480375,LDetect EUR block (full block: 21:18053165-19480375)
ldEUR_21_0004,21,20071357,20371357,19480375,20962339,LDetect EUR block (full block: 21:19480375-20962339)
ldEUR_21_0005,21,21367551,21667551,20962339,22072764,LDetect EUR block (full block: 21:20962339-22072764)
ldEUR_21_0006,21,22567819,22867819,22072764,23362875,LDetect EUR block (full block: 21:22072764-23362875)
ldEUR_21_0007,21,23879553,24179553,23362875,24696231,LDetect EUR block (full block: 21:23362875-24696231)
ldEUR_21_0008,21,25432676,25732676,24696231,26469122,LDetect EUR block (full block: 21:24696231-26469122)
ldEUR_21_0009,21,26720070,27020070,26469122,27271019,LDetect EUR block (full block: 21:26469122-27271019)
ldEUR_21_0010,21,28048122,28348122,27271019,29125226,LDetect EUR block (full block: 21:27271019-29125226)
ldEUR_21_0011,21,30011125,30311125,29125226,31197025,LDetect EUR block (full block: 21:29125226-31197025)
ldEUR_21_0012,21,31782833,32082833,31197025,32668642,LDetect EUR block (full block: 21:31197025-32668642)
ldEUR_21_0013,21,33372820,33672820,32668642,34376999,LDetect EUR block (full block: 21:32668642-34376999)
ldEUR_21_0014,21,34651232,34951232,34376999,35225465,LDetect EUR block (full block: 21:34376999-35225465)
ldEUR_21_0015,21,35724919,36024919,35225465,36524373,LDetect EUR block (full block: 21:35225465-36524373)
ldEUR_21_0016,21,37047576,37347576,36524373,37870779,LDetect EUR block (full block: 21:36524373-37870779)
ldEUR_21_0017,21,38141241,38441241,37870779,38711704,LDetect EUR block (full block: 21:37870779-38711704)
ldEUR_21_0018,21,39447303,39747303,38711704,40482902,LDetect EUR block (full block: 21:38711704-40482902)
ldEUR_21_0019,21,40786214,41086214,40482902,41389527,LDetect EUR block (full block: 21:40482902-41389527)
ldEUR_21_0020,21,42205527,42505527,41389527,43321528,LDetect EUR block (full block: 21:41389527-43321528)
ldEUR_21_0021,21,43763898,44063898,43321528,44506268,LDetect EUR block (full block: 21:43321528-44506268)
ldEUR_21_0022,21,45191686,45491686,44506268,46177105,LDetect EUR block (full block: 21:44506268-46177105)
ldEUR_21_0023,21,46684665,46984665,46177105,47492226,LDetect EUR block (full block: 21:46177105-47492226)
ldEUR_21_0024,21,47655989,47955989,47492226,48119752,LDetect EUR block (full block: 21:47492226-48119752)
ldEUR_22_0001,22,16712351,17012351,16050408,17674295,LDetect EUR block (full block: 22:16050408-17674295)
ldEUR_22_0002,22,17835191,18135191,17674295,18296088,LDetect EUR block (full block: 22:17674295-18296088)
ldEUR_22_0003,22,18954223,19254223,18296088,19912358,LDetect EUR block (full block: 22:18296088-19912358)
ldEUR_22_0004,22,20984841,21284841,19912358,22357325,LDetect EUR block (full block: 22:19912358-22357325)
ldEUR_22_0005,22,22884986,23184986,22357325,23712647,LDetect EUR block (full block: 22:22357325-23712647)
ldEUR_22_0006,22,24198425,24498425,23712647,24984204,LDetect EUR block (full block: 22:23712647-24984204)
ldEUR_22_0007,22,25737916,26037916,24984204,26791628,LDetect EUR block (full block: 22:24984204-26791628)
ldEUR_22_0008,22,27163190,27463190,26791628,27834752,LDetect EUR block (full block: 22:26791628-27834752)
ldEUR_22_0009,22,28593275,28893275,27834752,29651799,LDetect EUR block (full block: 22:27834752-29651799)
ldEUR_22_0010,22,30395858,30695858,29651799,31439918,LDetect EUR block (full block: 22:29651799-31439918)
ldEUR_22_0011,22,31902452,32202452,31439918,32664986,LDetect EUR block (full block: 22:31439918-32664986)
ldEUR_22_0012,22,33429950,33729950,32664986,34494914,LDetect EUR block (full block: 22:32664986-34494914)
ldEUR_22_0013,22,34862949,35162949,34494914,35530985,LDetect EUR block (full block: 22:34494914-35530985)
ldEUR_22_0014,22,36400627,36700627,35530985,37570269,LDetect EUR block (full block: 22:35530985-37570269)
ldEUR_22_0015,22,38289081,38589081,37570269,39307894,LDetect EUR block (full block: 22:37570269-39307894)
ldEUR_22_0016,22,39776845,40076845,39307894,40545797,LDetect EUR block (full block: 22:39307894-40545797)
ldEUR_22_0017,22,41468307,41768307,40545797,42690818,LDetect EUR block (full block: 22:40545797-42690818)
ldEUR_22_0018,22,43052509,43352509,42690818,43714200,LDetect EUR block (full block: 22:42690818-43714200)
ldEUR_22_0019,22,44204754,44504754,43714200,44995308,LDetect EUR block (full block: 22:43714200-44995308)
ldEUR_22_0020,22,45582901,45882901,44995308,46470495,LDetect EUR block (full block: 22:44995308-46470495)
ldEUR_22_0021,22,46883406,47183406,46470495,47596318,LDetect EUR block (full block: 22:46470495-47596318)
ldEUR_22_0022,22,48100010,48400010,47596318,48903703,LDetect EUR block (full block: 22:47596318-48903703)
ldEUR_22_0023,22,49214118,49514118,48903703,49824534,LDetect EUR block (full block: 22:48903703-49824534)
ldEUR_22_0024,22,50383916,50683916,49824534,51243298,LDetect EUR block (full block: 22:49824534-51243298)
